Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2022,9,13,4,30,0,0,0,12.4,12.8,984,97.27,279,2.2,0.16
2022,9,13,5,30,0,0,0,12.1,12.3,984,98.6,284,2.1,0.16
2022,9,13,6,30,152,17,23,11.9,12.9,985,93.64,287,2.6,0.16
2022,9,13,7,30,577,57,191,12.3,14.3,986,87.92,291,3.3,0.16
2022,9,13,8,30,762,75,393,12.1,16,986,77.52,298,3.5,0.16
2022,9,13,9,30,848,88,577,10.9,18,987,63.15,304,3.5,0.16
2022,9,13,10,30,883,101,720,9.7,19.7,987,52.48,308,3.3,0.16
2022,9,13,11,30,910,105,814,9.4,21.1,987,47.16,308,3.1,0.16
2022,9,13,12,30,887,123,839,9.5,22.1,987,44.75,306,2.9,0.16
2022,9,13,13,30,763,174,772,9.9,22.8,987,43.85,303,2.8,0.16
2022,9,13,14,30,544,219,604,10.4,23,987,44.88,301,2.7,0.16
2022,9,13,15,30,286,231,399,11.1,22.7,987,47.84,300,2.6,0.16
2022,9,13,16,30,19,122,130,11.8,21.9,987,52.79,303,2.1,0.16
2022,9,13,17,30,0,58,58,13,20.3,988,62.84,308,1.3,0.16
2022,9,13,18,30,84,22,26,15.1,18.6,988,80.35,316,0.8,0.16
2022,9,13,19,30,0,0,0,14.7,17.8,989,82.14,318,0.7,0.16
2022,9,13,20,30,0,0,0,14.2,17.5,989,81.22,304,0.6,0.16
2022,9,13,21,30,0,0,0,13.8,17.1,990,81.09,279,0.6,0.16
2022,9,13,22,30,0,0,0,13.6,16.4,990,83.69,264,0.7,0.16
2022,9,13,23,30,0,0,0,13.6,15.7,990,87.47,264,0.8,0.16
2022,9,14,0,30,0,0,0,13.8,15,990,92.44,271,0.9,0.16
2022,9,14,1,30,0,0,0,14,14.3,991,98.17,279,0.9,0.16
2022,9,14,2,30,0,0,0,13.7,13.7,991,100,289,1,0.16
2022,9,14,3,30,0,0,0,13.3,13.3,991,100,300,1,0.16
2022,9,14,4,30,0,0,0,13,13,992,100,309,1,0.16
2022,9,14,5,30,0,0,0,12.9,12.9,992,100,317,1,0.16
2022,9,14,6,30,87,16,19,14.5,14.5,993,100,325,1.3,0.16
2022,9,14,7,30,455,70,174,14.9,17.4,994,85.52,333,1.8,0.16
2022,9,14,8,30,641,101,366,15.3,20.2,994,73.66,344,1.8,0.16
2022,9,14,9,30,741,119,544,15.2,22.5,995,63.29,349,1.7,0.16
2022,9,14,10,30,799,130,687,15.1,24.1,995,57.09,347,1.5,0.16
2022,9,14,11,30,828,136,778,14.9,25.2,995,52.97,343,1.4,0.16
2022,9,14,12,30,831,141,809,14.7,26.1,994,49.41,339,1.3,0.16
2022,9,14,13,30,809,147,777,14.3,26.6,994,46.93,336,1.2,0.16
2022,9,14,14,30,772,145,688,14,26.7,994,45.76,336,1.3,0.16
2022,9,14,15,30,707,134,546,13.8,26.4,993,45.77,341,1.3,0.16
2022,9,14,16,30,599,114,369,13.7,25.5,993,47.91,348,1.2,0.16
2022,9,14,17,30,422,77,179,14.3,23.6,994,55.78,178,0.9,0.16
2022,9,14,18,30,93,18,22,15.5,21.5,994,68.87,9,0.8,0.16
2022,9,14,19,30,0,0,0,13.8,20.3,995,66.12,20,0.9,0.16
2022,9,14,20,30,0,0,0,13.3,19.6,995,66.81,30,0.8,0.16
2022,9,14,21,30,0,0,0,12.8,19.2,996,66.47,44,0.6,0.16
2022,9,14,22,30,0,0,0,12.3,18.9,996,65.65,58,0.6,0.16
2022,9,14,23,30,0,0,0,12.1,18.5,996,66.24,67,0.5,0.16
2022,9,15,0,30,0,0,0,11.9,18.1,996,67.32,210,0.4,0.16
2022,9,15,1,30,0,0,0,11.9,17.7,996,68.64,320,0.4,0.16
2022,9,15,2,30,0,0,0,11.8,17.4,997,69.82,290,0.5,0.16
2022,9,15,3,30,0,0,0,11.8,17,997,71.6,285,0.5,0.16
2022,9,15,4,30,0,0,0,11.9,16.5,997,74.29,272,0.5,0.16
2022,9,15,5,30,0,0,0,12.1,16.1,998,77.16,256,0.5,0.16
2022,9,15,6,30,76,14,16,12.3,16.3,998,77.16,231,0.4,0.16
2022,9,15,7,30,430,72,169,13.6,17.6,998,77.41,182,0.4,0.16
2022,9,15,8,30,614,108,360,14.2,20.4,998,67.71,124,0.5,0.16
2022,9,15,9,30,720,129,540,14.2,23.6,998,55.48,95,0.6,0.16
2022,9,15,10,30,782,142,684,13.9,25.6,998,48.27,101,0.7,0.16
2022,9,15,11,30,805,152,773,13.9,26.7,997,45.38,107,0.6,0.16
2022,9,15,12,30,806,159,803,14,27.5,997,43.41,78,0.5,0.16
2022,9,15,13,30,785,162,770,13.9,28,996,42.05,40,0.6,0.16
2022,9,15,14,30,745,158,679,13.8,28,996,41.79,33,0.7,0.16
2022,9,15,15,30,680,145,538,13.8,27.7,995,42.4,48,0.7,0.16
2022,9,15,16,30,575,120,362,13.8,26.9,995,44.61,72,0.6,0.16
2022,9,15,17,30,393,80,173,14.5,25.1,995,51.91,92,0.6,0.16
2022,9,15,18,30,81,16,19,15.6,22.9,995,63.55,107,0.8,0.16
2022,9,15,19,30,0,0,0,14.3,21.2,996,64.77,123,1,0.16
2022,9,15,20,30,0,0,0,14.1,19.7,996,70.26,140,1.1,0.16
2022,9,15,21,30,0,0,0,13.8,18.4,996,74.8,154,1.2,0.16
2022,9,15,22,30,0,0,0,13.5,17.5,996,77.23,165,1.2,0.16
2022,9,15,23,30,0,0,0,13.1,16.7,996,79.46,172,1.2,0.16
2022,9,16,0,30,0,0,0,12.8,16.2,996,80.47,177,1.3,0.16
2022,9,16,1,30,0,0,0,12.6,15.7,996,81.72,181,1.2,0.16
2022,9,16,2,30,0,0,0,12.4,15.2,996,83.24,183,1.2,0.16
2022,9,16,3,30,0,0,0,12.2,14.8,996,84.43,185,1.1,0.16
2022,9,16,4,30,0,0,0,12.1,14.4,996,85.83,188,1.1,0.16
2022,9,16,5,30,0,0,0,12,14.2,996,86.41,190,1,0.16
2022,9,16,6,30,59,12,14,12.1,15.3,997,81.15,190,1,0.16
2022,9,16,7,30,384,76,162,13.5,17.5,997,77.28,183,1,0.16
2022,9,16,8,30,578,117,353,13.6,20.2,997,65.66,169,1,0.16
2022,9,16,9,30,706,135,535,15,23.7,997,58.08,153,0.9,0.16
2022,9,16,10,30,789,138,683,15.1,26.4,997,49.71,137,1.3,0.16
2022,9,16,11,30,816,147,774,14.7,27.5,996,45.64,130,1.7,0.16
2022,9,16,12,30,808,158,801,14.7,28.1,996,43.94,134,2,0.16
2022,9,16,13,30,774,168,764,14.6,28.3,995,43.22,139,2,0.16
2022,9,16,14,30,740,160,674,14.5,28.1,995,43.54,143,2,0.16
2022,9,16,15,30,349,250,450,14.5,27.7,994,44.56,144,1.9,0.16
2022,9,16,16,30,281,191,308,14.9,26.7,994,48.4,144,1.6,0.16
2022,9,16,17,30,134,114,145,16.3,24.4,994,60.46,142,1.1,0.16
2022,9,16,18,30,70,14,17,17.4,21.9,994,75.84,140,1,0.16
2022,9,16,19,30,0,0,0,16.1,20.6,995,75.65,139,1.1,0.15
2022,9,16,20,30,0,0,0,15.8,19.7,995,78.34,140,1.2,0.15
2022,9,16,21,30,0,0,0,15.4,18.9,995,80.35,142,1.3,0.15
2022,9,16,22,30,0,0,0,15.1,18.2,995,82.26,147,1.3,0.15
2022,9,16,23,30,0,0,0,15,17.7,995,83.98,152,1.3,0.15
2022,9,17,0,30,0,0,0,14.9,17.3,995,85.64,158,1.4,0.15
2022,9,17,1,30,0,0,0,14.8,16.8,995,87.9,163,1.4,0.15
2022,9,17,2,30,0,0,0,14.7,16.4,995,89.62,169,1.4,0.15
2022,9,17,3,30,0,0,0,14.6,16.1,995,90.86,172,1.5,0.15
2022,9,17,4,30,0,0,0,14.6,15.8,995,92.39,174,1.5,0.15
2022,9,17,5,30,0,0,0,14.6,15.7,995,93.09,175,1.6,0.15
2022,9,17,6,30,0,10,10,14.7,16.6,995,88.41,177,2.2,0.15
2022,9,17,7,30,72,114,130,15,18.4,995,80.6,179,2.5,0.15
2022,9,17,8,30,314,182,309,15.7,21,996,71.5,188,2.3,0.15
2022,9,17,9,30,327,232,416,16.6,24.3,996,62.03,207,2.5,0.15
2022,9,17,10,30,483,248,580,16.6,27,995,53.09,221,2.7,0.15
2022,9,17,11,30,744,174,743,16.6,28.3,995,49.03,223,2.6,0.15
2022,9,17,12,30,565,277,724,16.6,28.9,994,47.56,222,2.7,0.15
2022,9,17,13,30,271,352,560,16.6,29.2,994,46.74,220,2.7,0.15
2022,9,17,14,30,593,225,634,16.6,29.1,993,46.87,217,2.6,0.15
2022,9,17,15,30,566,171,493,16.6,28.6,993,48.21,213,2.5,0.15
2022,9,17,16,30,372,141,294,16.7,27.5,992,51.82,208,2.2,0.15
2022,9,17,17,30,149,69,103,17.7,25.3,992,62.63,202,1.5,0.15
2022,9,17,18,30,54,13,15,18.8,23,992,77.26,200,1.2,0.15
2022,9,17,19,30,0,0,0,17.8,21.8,993,78.2,201,1.3,0.16
2022,9,17,20,30,0,0,0,17.3,21.1,993,79.15,203,1.5,0.16
2022,9,17,21,30,0,0,0,16.9,20.5,993,79.79,204,1.7,0.16
2022,9,17,22,30,0,0,0,16.5,19.8,992,81.38,206,1.9,0.16
2022,9,17,23,30,0,0,0,16.2,19.2,992,82.93,209,2.1,0.16
2022,9,18,0,30,0,0,0,15.9,18.5,992,84.85,213,2.1,0.16
2022,9,18,1,30,0,0,0,15.5,17.8,992,86.19,220,2.1,0.16
2022,9,18,2,30,0,0,0,15,17.1,992,87.23,227,1.9,0.16
2022,9,18,3,30,0,0,0,14.4,16.5,992,87.6,232,1.7,0.16
2022,9,18,4,30,0,0,0,14,16,993,88.16,230,1.4,0.16
2022,9,18,5,30,0,0,0,13.8,15.7,993,88.31,219,1.3,0.16
2022,9,18,6,30,86,12,14,13.7,16.7,993,82.24,208,2,0.16
2022,9,18,7,30,476,61,164,13.9,18.9,993,72.61,202,2.5,0.16
2022,9,18,8,30,651,91,352,14.5,22,993,62.57,213,2.5,0.16
2022,9,18,9,30,754,105,528,14.8,25.3,993,52.04,233,2.9,0.16
2022,9,18,10,30,821,107,668,14.7,27.1,993,46.48,233,3.1,0.16
2022,9,18,11,30,844,113,755,15.3,28,993,45.95,221,3.2,0.16
2022,9,18,12,30,819,133,778,15.7,28.5,992,45.7,212,3.5,0.16
2022,9,18,13,30,728,168,722,15.9,28.9,991,45.24,209,3.7,0.16
2022,9,18,14,30,751,140,655,16.1,29.1,990,45.35,212,3.8,0.16
2022,9,18,15,30,596,157,493,16.3,28.7,990,46.99,217,3.7,0.16
2022,9,18,16,30,601,101,344,16.4,27.7,990,50.28,217,3.1,0.16
2022,9,18,17,30,175,92,131,17.2,25.6,990,59.71,213,2.1,0.16
2022,9,18,18,30,0,8,8,18.1,23.3,990,72.48,209,1.6,0.16
2022,9,18,19,30,0,0,0,17.4,22.1,990,74.79,208,1.8,0.16
2022,9,18,20,30,0,0,0,16.9,21.4,990,75.37,207,2,0.16
2022,9,18,21,30,0,0,0,16.4,20.7,990,76.61,207,2.2,0.16
2022,9,18,22,30,0,0,0,16.2,20,990,78.88,208,2.2,0.16
2022,9,18,23,30,0,0,0,16.1,19.5,989,80.84,210,2.3,0.16
2022,9,19,0,30,0,0,0,16.1,19.2,989,82.17,212,2.4,0.16
2022,9,19,1,30,0,0,0,16.1,19.1,989,82.85,219,2.5,0.16
2022,9,19,2,30,0,0,0,16.3,19.3,989,82.83,223,2.6,0.16
2022,9,19,3,30,0,0,0,16.6,19.3,989,84.32,218,2.6,0.16
2022,9,19,4,30,0,0,0,16.9,19.1,988,87.11,213,2.6,0.16
2022,9,19,5,30,0,0,0,17.2,19.3,989,87.47,223,3.5,0.16
2022,9,19,6,30,0,8,8,17.6,20,988,86.11,231,4.2,0.16
2022,9,19,7,30,15,71,74,18.3,21.3,988,82.98,236,4.2,0.16
2022,9,19,8,30,32,144,157,19.1,23.6,988,75.99,258,4.8,0.16
2022,9,19,9,30,133,234,308,20,25.8,988,70.31,284,5.1,0.16
2022,9,19,10,30,565,205,589,20.6,27.4,988,66.31,304,4.7,0.16
2022,9,19,11,30,350,214,479,20.6,28.6,988,61.88,318,4,0.16
2022,9,19,12,30,7,266,271,20.4,29.4,988,58.27,323,3.4,0.16
2022,9,19,13,30,7,225,230,20,29.8,988,55.67,321,3,0.16
2022,9,19,14,30,349,244,481,19.6,29.7,988,54.67,317,2.7,0.16
2022,9,19,15,30,750,107,526,19.3,29.3,988,54.94,315,2.4,0.16
2022,9,19,16,30,667,86,352,19,28.3,988,57.27,314,2.1,0.16
2022,9,19,17,30,481,59,162,19.3,26.2,988,65.7,315,1.3,0.16
2022,9,19,18,30,81,12,14,20.5,23.8,988,81.84,317,0.9,0.16
2022,9,19,19,30,0,0,0,19.5,22.3,989,84.17,320,0.9,0.16
2022,9,19,20,30,0,0,0,18.7,21.3,989,85.37,326,1,0.16
2022,9,19,21,30,0,0,0,18,20.4,990,86.24,334,1,0.16
2022,9,19,22,30,0,0,0,17.3,19.5,990,86.97,344,1,0.16
2022,9,19,23,30,0,0,0,16.5,18.6,990,87.74,175,1,0.16
2022,9,20,0,30,0,0,0,15.8,17.7,990,88.43,7,1,0.16
2022,9,20,1,30,0,0,0,15,16.9,990,88.57,21,1,0.16
2022,9,20,2,30,0,0,0,14.3,16.2,991,88.37,35,1,0.16
2022,9,20,3,30,0,0,0,13.6,15.5,991,88.38,50,1,0.16
2022,9,20,4,30,0,0,0,13,14.9,991,88.54,68,1,0.16
2022,9,20,5,30,0,0,0,12.6,14.4,991,89.04,84,1,0.16
2022,9,20,6,30,103,11,13,12.4,15.6,991,81.49,97,1.2,0.16
2022,9,20,7,30,587,47,171,13.3,18.1,992,73.71,105,1.6,0.16
2022,9,20,8,30,768,67,370,13.7,21,992,62.91,108,1.6,0.16
2022,9,20,9,30,858,77,552,14.1,24.5,992,52.27,112,1.4,0.16
2022,9,20,10,30,904,82,693,11.8,27.1,992,38.61,121,1.2,0.16
2022,9,20,11,30,920,87,779,10.8,28.3,991,33.64,139,1.2,0.16
2022,9,20,12,30,914,92,804,10.2,29.2,991,30.72,160,1.2,0.16
2022,9,20,13,30,891,97,767,10,29.7,990,29.48,175,1.1,0.16
2022,9,20,14,30,741,140,641,10.1,30,990,29.08,184,1.1,0.16
2022,9,20,15,30,152,256,340,10.2,29.7,989,29.84,191,1.1,0.16
2022,9,20,16,30,696,77,351,10.9,28.8,989,32.84,193,1.1,0.16
2022,9,20,17,30,515,52,160,12.4,26.2,989,42.23,191,1,0.16
2022,9,20,18,30,78,10,11,16.4,23.2,989,65.75,189,1.1,0.16
2022,9,20,19,30,0,0,0,14.7,21.6,989,64.96,190,1.2,0.16
2022,9,20,20,30,0,0,0,14.3,20.6,989,67.29,193,1.3,0.16
2022,9,20,21,30,0,0,0,14.1,19.8,989,69.59,196,1.5,0.16
2022,9,20,22,30,0,0,0,14,19.4,989,70.79,199,1.6,0.16
2022,9,20,23,30,0,0,0,14,19,989,72.61,200,1.7,0.16
2022,9,21,0,30,0,0,0,14,18.7,989,74.04,201,1.7,0.16
2022,9,21,1,30,0,0,0,14,18.4,989,75.45,201,1.8,0.16
2022,9,21,2,30,0,0,0,14,18.1,989,77,201,1.8,0.16
2022,9,21,3,30,0,0,0,14.1,17.9,989,78.41,202,1.9,0.16
2022,9,21,4,30,0,0,0,14.4,17.8,989,80.47,204,1.9,0.16
2022,9,21,5,30,0,0,0,14.9,17.8,988,82.9,206,2,0.16
2022,9,21,6,30,79,10,11,15.4,18.9,988,80.11,205,2.6,0.16
2022,9,21,7,30,526,51,160,16.3,21.3,988,73.21,203,3.2,0.16
2022,9,21,8,30,719,70,352,17.6,24.5,988,65.28,203,3.3,0.16
2022,9,21,9,30,764,96,517,19.5,28.3,988,58.73,213,3.6,0.16
2022,9,21,10,30,277,293,479,20.5,31.4,987,52.56,229,3.9,0.16
2022,9,21,11,30,165,276,400,19.1,33.2,986,43.33,238,4.1,0.16
2022,9,21,12,30,350,300,571,18,34,986,38.85,243,4.2,0.16
2022,9,21,13,30,525,236,629,17.6,34.3,985,37.27,248,4.3,0.16
2022,9,21,14,30,250,251,419,17.5,34.1,984,37.45,252,4.2,0.16
2022,9,21,15,30,526,160,448,17.7,33.2,984,39.83,251,3.7,0.16
2022,9,21,16,30,165,143,207,18.5,31.5,983,45.94,242,2.9,0.16
2022,9,21,17,30,275,52,108,19.7,29,983,57.31,237,2.4,0.16
2022,9,21,18,30,0,6,6,19.3,27.3,983,61.49,245,2.7,0.16
2022,9,21,19,30,0,0,0,18.9,26.6,984,62.87,264,3.4,0.16
2022,9,21,20,30,0,0,0,19.3,25.8,984,67.21,293,3.6,0.16
2022,9,21,21,30,0,0,0,19.8,24.4,985,75.68,323,3.6,0.16
2022,9,21,22,30,0,0,0,19.4,22.7,985,81.78,342,3.7,0.16
2022,9,21,23,30,0,0,0,17.9,21,985,82.58,347,3.8,0.16
2022,9,22,0,30,0,0,0,16.1,19.4,985,81.05,343,3.5,0.16
2022,9,22,1,30,0,0,0,14.7,18.3,986,79.62,336,3.3,0.16
2022,9,22,2,30,0,0,0,14.3,17.9,986,79.4,332,3.3,0.16
2022,9,22,3,30,0,0,0,14.3,17.8,986,79.98,333,3.3,0.16
2022,9,22,4,30,0,0,0,14,17.6,987,79.38,334,3.3,0.16
2022,9,22,5,30,0,0,0,13.4,17.1,988,78.87,334,3.4,0.16
2022,9,22,6,30,52,8,9,12.7,16.5,988,78.15,337,3.8,0.16
2022,9,22,7,30,500,59,161,12,16.5,989,74.86,342,4.6,0.16
2022,9,22,8,30,462,136,315,10.3,17.1,990,64.23,345,5.3,0.16
2022,9,22,9,30,886,71,556,8.2,18.1,991,52.26,343,5.5,0.16
2022,9,22,10,30,427,268,553,6.6,19.2,991,43.91,341,5.6,0.16
2022,9,22,11,30,501,237,610,5.9,20,991,39.85,339,5.8,0.16
2022,9,22,12,30,478,272,640,5.8,20.6,991,38.05,337,5.8,0.16
2022,9,22,13,30,529,261,654,5.8,20.9,991,37.46,337,5.9,0.16
2022,9,22,14,30,919,82,694,5.8,20.8,991,37.52,338,5.9,0.16
2022,9,22,15,30,867,77,548,5.6,20.2,991,38.49,341,5.7,0.16
2022,9,22,16,30,775,67,364,5.4,19.1,991,40.48,345,5.2,0.16
2022,9,22,17,30,581,48,163,5.1,17.3,992,44.6,350,4,0.16
2022,9,22,18,30,83,9,10,5.6,15,992,53.3,354,2.8,0.16
2022,9,22,19,30,0,0,0,6.3,13.5,993,61.95,356,2.2,0.16
2022,9,22,20,30,0,0,0,6.5,12.5,994,67.02,357,2.1,0.16
2022,9,22,21,30,0,0,0,6.6,11.6,994,71.5,359,2,0.16
2022,9,22,22,30,0,0,0,6.7,10.8,994,75.56,359,1.9,0.16
2022,9,22,23,30,0,0,0,6.7,10,994,80.12,179,2,0.16
2022,9,23,0,30,0,0,0,6.7,9.4,995,83.24,2,2,0.16
2022,9,23,1,30,0,0,0,6.5,8.8,995,85.34,6,2.1,0.16
2022,9,23,2,30,0,0,0,6.1,8.1,995,87.33,9,2,0.16
2022,9,23,3,30,0,0,0,5.8,7.5,996,88.69,14,1.8,0.16
2022,9,23,4,30,0,0,0,5.4,6.8,996,90.75,18,1.5,0.16
2022,9,23,5,30,0,0,0,5.1,6.2,997,92.84,20,1.3,0.16
2022,9,23,6,30,101,10,11,5,7,997,86.99,18,1.7,0.16
2022,9,23,7,30,617,46,170,5.1,9.3,998,75.25,20,2,0.16
2022,9,23,8,30,801,63,371,5.4,12.7,998,60.93,42,1.6,0.16
2022,9,23,9,30,837,89,544,4.8,15.4,998,49.21,63,1.1,0.16
2022,9,23,10,30,489,232,557,4.5,16.8,998,44.05,62,0.9,0.16
2022,9,23,11,30,216,280,440,3.9,17.9,997,39.43,69,0.8,0.16
2022,9,23,12,30,811,148,769,3,18.8,996,35.02,81,0.7,0.16
2022,9,23,13,30,842,132,754,2.6,19.7,996,32.15,91,0.4,0.16
2022,9,23,14,30,504,228,561,2.5,20.3,995,30.73,123,0.3,0.16
2022,9,23,15,30,113,255,316,2.2,19.9,995,30.87,169,0.3,0.16
2022,9,23,16,30,8,119,122,2.2,18.8,994,33.14,180,0.3,0.16
2022,9,23,17,30,1,39,39,5.4,17.3,994,45.46,132,0.4,0.16
2022,9,23,18,30,0,4,4,7.7,15.8,994,58.64,99,0.7,0.16
2022,9,23,19,30,0,0,0,8.4,14.7,994,65.88,107,0.8,0.16
2022,9,23,20,30,0,0,0,8,13.8,993,67.85,116,1,0.16
2022,9,23,21,30,0,0,0,7.1,13.4,993,65.88,127,1,0.16
2022,9,23,22,30,0,0,0,7.5,13.4,994,67.61,137,1,0.16
2022,9,23,23,30,0,0,0,7.7,13.3,994,68.76,148,1.1,0.16
2022,9,24,0,30,0,0,0,7.5,13.2,994,68.42,163,1.1,0.16
2022,9,24,1,30,0,0,0,8,13.2,994,70.56,171,1.1,0.16
2022,9,24,2,30,0,0,0,8.1,13,993,71.94,169,1.2,0.16
2022,9,24,3,30,0,0,0,8.2,12.8,993,73.48,166,1.3,0.16
2022,9,24,4,30,0,0,0,8.3,12.5,993,75.64,165,1.5,0.16
2022,9,24,5,30,0,0,0,8.5,12.3,992,77.63,165,1.9,0.16
2022,9,24,6,30,0,2,2,8.6,12.4,992,77.67,163,2.4,0.16
2022,9,24,7,30,1,52,52,8.8,13.4,992,73.64,162,3,0.16
2022,9,24,8,30,124,173,220,9.1,15.6,991,65.45,166,3.5,0.16
2022,9,24,9,30,306,229,394,7.9,18.1,991,51.34,173,3.8,0.16
2022,9,24,10,30,163,294,402,7.1,20,990,43.17,180,3.8,0.16
2022,9,24,11,30,10,210,217,7.2,21.8,989,38.84,191,3.8,0.16
2022,9,24,12,30,15,256,267,7.5,23.3,988,36.36,206,3.9,0.16
2022,9,24,13,30,175,330,458,8,24.3,987,35.26,221,4,0.16
2022,9,24,14,30,592,184,572,8.6,24.8,986,35.78,232,4,0.16
2022,9,24,15,30,773,97,509,9.5,24.8,985,38.03,239,3.8,0.16
2022,9,24,16,30,550,67,272,10.5,23.8,985,42.99,241,3,0.16
2022,9,24,17,30,468,52,140,12.4,21,985,58.03,238,1.8,0.16
2022,9,24,18,30,38,5,5,13.6,18.3,985,74.01,233,1.3,0.16
2022,9,24,19,30,0,0,0,13.1,17.3,985,76.55,230,1.5,0.16
2022,9,24,20,30,0,0,0,13.1,17.2,984,76.85,226,1.8,0.16
2022,9,24,21,30,0,0,0,13.3,17.5,984,76.44,227,2.3,0.16
2022,9,24,22,30,0,0,0,13.5,17.5,984,77.56,231,2.7,0.16
2022,9,24,23,30,0,0,0,13.7,17.2,983,79.87,237,2.9,0.16
2022,9,25,0,30,0,0,0,13.8,16.9,983,82.18,243,2.9,0.16
2022,9,25,1,30,0,0,0,14,16.6,982,84.56,248,2.8,0.16
2022,9,25,2,30,0,0,0,14.2,16.3,982,87.45,248,2.4,0.16
2022,9,25,3,30,0,0,0,14.3,15.8,981,90.9,235,2.1,0.16
2022,9,25,4,30,0,0,0,14.2,15.3,981,93.28,222,2.5,0.16
2022,9,25,5,30,0,0,0,14.1,15.1,980,93.85,226,3.1,0.16
2022,9,25,6,30,0,2,2,14.1,15.3,980,92.52,237,3.6,0.16
2022,9,25,7,30,8,51,53,14.4,16.6,981,86.85,251,4.2,0.16
2022,9,25,8,30,721,71,344,14.7,18.4,981,78.94,268,5.1,0.16
2022,9,25,9,30,834,80,527,12.4,19.9,981,62.04,278,6,0.16
2022,9,25,10,30,837,105,655,10.4,21,981,50.83,280,6.4,0.16
2022,9,25,11,30,492,212,572,10,21.8,981,47.18,283,6.5,0.16
2022,9,25,12,30,53,309,349,10.3,22.3,981,46.66,286,6.5,0.16
2022,9,25,13,30,86,284,347,10.6,22.4,981,47.24,288,6.3,0.16
2022,9,25,14,30,114,323,397,10.7,22.1,981,48.29,288,6.1,0.16
2022,9,25,15,30,66,213,248,10.7,21.5,982,50.25,288,5.7,0.16
2022,9,25,16,30,27,160,170,10.8,20.6,982,53.42,288,5,0.16
2022,9,25,17,30,473,50,136,11,19.1,983,59.56,288,3.8,0.16
2022,9,25,18,30,33,6,5,11.5,17.2,983,69.33,286,2.6,0.16
2022,9,25,19,30,0,0,0,11.8,15.9,983,76.8,285,2.2,0.16
2022,9,25,20,30,0,0,0,11.9,15.3,983,80.15,284,2.3,0.16
2022,9,25,21,30,0,0,0,11.9,14.9,983,82.15,283,2.5,0.16
2022,9,25,22,30,0,0,0,11.9,14.5,983,84.14,280,2.7,0.16
2022,9,25,23,30,0,0,0,11.8,13.9,983,87.13,273,2.7,0.16
2022,9,26,0,30,0,0,0,11.7,13.2,983,90.51,268,2.7,0.16
2022,9,26,1,30,0,0,0,11.4,12.7,982,92.07,271,2.7,0.16
2022,9,26,2,30,0,0,0,11.1,12.4,982,91.82,277,2.6,0.16
2022,9,26,3,30,0,0,0,10.8,12.3,982,90.74,278,2.5,0.16
2022,9,26,4,30,0,0,0,10.8,12.3,982,90.3,278,2.5,0.16
2022,9,26,5,30,0,0,0,10.7,12,982,92.01,282,2.5,0.16
2022,9,26,6,30,50,6,6,10.6,12.1,983,90.69,286,2.9,0.16
2022,9,26,7,30,1,70,70,10.5,13.6,983,81.52,288,3.7,0.16
2022,9,26,8,30,285,163,270,9.1,15.7,984,64.98,289,4.5,0.16
2022,9,26,9,30,882,71,541,6.6,17.5,984,48.74,285,5.2,0.16
2022,9,26,10,30,931,78,686,5.2,18.7,984,40.92,282,5.9,0.16
2022,9,26,11,30,579,188,610,4.8,19.7,984,37.48,280,6.2,0.16
2022,9,26,12,30,502,270,648,4.5,20.3,984,35.44,281,6.4,0.16
2022,9,26,13,30,395,266,552,4,20.6,984,33.62,283,6.4,0.16
2022,9,26,14,30,178,276,391,3.5,20.5,984,32.67,286,6.3,0.16
2022,9,26,15,30,55,167,196,3.2,19.9,984,33.19,290,5.9,0.16
2022,9,26,16,30,0,74,74,3.2,18.8,985,35.6,295,5.1,0.16
2022,9,26,17,30,3,48,49,3.7,16.6,986,42.23,300,3.6,0.16
2022,9,26,18,30,6,2,2,5.2,14.2,986,54.72,306,2.3,0.16
2022,9,26,19,30,0,0,0,6.2,12.9,987,63.85,311,1.8,0.16
2022,9,26,20,30,0,0,0,6.8,11.9,987,70.83,315,1.5,0.16
2022,9,26,21,30,0,0,0,7.1,11,987,77.11,316,1.3,0.16
2022,9,26,22,30,0,0,0,7.2,10.3,987,81.08,312,1.1,0.16
2022,9,26,23,30,0,0,0,7.1,9.7,988,83.76,304,1.1,0.16
2022,9,27,0,30,0,0,0,6.9,9.4,988,84.44,297,1.1,0.16
2022,9,27,1,30,0,0,0,6.8,9.1,988,85.57,292,1.2,0.16
2022,9,27,2,30,0,0,0,6.5,8.6,987,86.58,288,1.3,0.16
2022,9,27,3,30,0,0,0,6.1,8.3,987,85.98,286,1.3,0.16
2022,9,27,4,30,0,0,0,6.1,8.3,988,85.88,284,1.4,0.16
2022,9,27,5,30,0,0,0,6,8.3,988,85.7,282,1.6,0.16
2022,9,27,6,30,0,2,2,5.9,8.7,988,82.6,280,2.4,0.16
2022,9,27,7,30,353,60,126,5.8,10.4,989,73.19,280,3.3,0.16
2022,9,27,8,30,529,117,314,5.6,13.2,989,59.78,285,4.1,0.16
2022,9,27,9,30,857,79,532,4.3,15.6,989,46.9,290,4.9,0.16
2022,9,27,10,30,153,298,397,3.1,16.8,990,39.84,291,5.2,0.16
2022,9,27,11,30,106,259,336,2.4,17.6,990,36.22,292,5.4,0.16
2022,9,27,12,30,448,240,575,2.1,18.1,990,34.26,295,5.4,0.16
